matchday,date,home_team,final_result,away_team,home_goals,away_goals,winner,home_wins_last_5,home_draws_last_5,home_losses_last_5,away_wins_last_5,away_draws_last_5,away_losses_last_5,home_form,away_form,home_goals_last_5,home_conceded_last_5,away_goals_last_5,away_conceded_last_5,home_goal_diff_last_5,away_goal_diff_last_5,goal_diff_last_5,home_h2h_wins,away_h2h_wins,h2h_draws,home_h2h_goals_scored,away_h2h_goals_scored,home_off,home_def,away_off,away_def,home_goals_exp,away_goals_exp
25,2010-03-06,38,1-2,28,1,2,2,0,2,3,0,0,5,2,0,9,10,4,15,-1,-11,10,1,0,5,7,6,-17.63874347511538,-1.7202397921973227,-6.405663855141277,-19.723765588351263,1.6228358186909029,1.3653454954030062
25,2010-03-06,26,1-0,30,1,0,0,1,3,1,1,2,2,6,5,3,7,4,16,-4,-12,8,16,5,8,57,30,-9.131639420830394,-13.790772840531844,-5.386591097270183,-28.196990591371023,1.6238805699754657,0.8723514302377854
25,2010-03-06,55,2-2,53,2,2,1,3,1,1,4,0,1,10,12,5,4,5,3,1,2,-1,21,15,15,108,74,11.462858383817837,-7.912595540218802,0.148203098745292,-31.893011467360832,2.1810314660724424,1.3840986808618103
25,2010-03-06,54,4-1,54,4,1,0,2,1,2,1,4,0,7,7,5,6,3,6,-1,-3,2,7,7,1,22,22,4.600403772001947,-6.053020942594241,-7.520700194807876,-34.23257972466711,1.8696241311950976,1.102604173277696
25,2010-03-07,48,0-1,6,0,1,2,2,1,2,1,2,2,7,5,7,7,2,5,0,-3,3,5,3,3,22,17,-1.0510375970033887,-2.9732014008458507,-8.683170053829103,-23.14205259162076,2.0518690098871915,1.1907518883108843
25,2010-03-07,3,3-2,10,3,2,0,1,2,2,2,3,0,5,9,1,2,6,1,-1,5,-6,7,25,10,36,77,-17.588114636925543,-7.047996766794307,3.866388083292584,-40.1031139766543,1.0668877969059944,1.6350004558148643
26,2010-03-12,22,2-1,53,2,1,0,3,1,1,3,1,1,10,10,5,9,5,3,-4,2,-6,23,7,6,71,41,-6.104157536406353,-14.932157179345426,0.5423598085930856,-32.06026612614757,1.5982092638408547,1.0665348624086417
26,2010-03-13,10,2-1,39,2,1,0,3,2,0,0,2,3,11,2,10,2,6,12,8,-6,14,17,0,2,61,11,-12.525576649513404,-0.6941468761882992,0.0617930928232311,-29.84089505337204,1.472511118894094,1.7841944658433662
26,2010-03-13,27,2-1,18,2,1,0,1,0,4,2,1,2,3,7,4,10,8,8,-6,0,-6,12,7,4,37,29,-8.23557658713276,-3.94804372097358,-7.583591682595696,-34.24938756964608,1.46905093245161,1.1966510743811998
26,2010-03-13,29,1-2,3,1,2,2,1,1,3,1,2,2,4,5,7,9,2,6,-2,-4,2,8,4,5,27,18,-14.77418091163288,-7.2132472000849885,0.43669264826524,-32.652206310165035,1.3290883430445233,1.436144597333601
26,2010-03-13,6,1-0,2,1,0,0,2,2,1,0,3,2,8,3,2,1,5,5,1,0,1,5,4,6,19,12,-11.673326794334209,-0.4525860703597936,-7.002711161368645,-31.16676279172581,1.45870915429334,1.4002582856119312
26,2010-03-13,12,0-4,55,0,4,2,1,2,2,3,0,2,5,9,12,8,2,4,4,-2,6,7,4,5,26,18,12.321449534589304,-15.082497458641102,-10.819009229928726,-14.664258693867978,2.813593879956475,0.6481561042888196
26,2010-03-13,53,1-4,14,1,4,2,1,3,1,2,0,3,6,6,5,8,9,2,-3,7,-10,11,3,12,44,26,-13.221949135771624,-8.27536404692066,-11.227658440331089,-27.520221592619,1.520417540735672,0.8602130981454984
26,2010-03-14,48,0-1,56,0,1,2,2,1,2,3,2,0,7,11,7,7,5,3,0,2,-2,5,5,3,24,22,-2.1795923448188983,-3.029584199939696,7.060754890466048,-38.18488844130785,1.5316819534557131,2.071276582219255
26,2010-03-14,9,4-2,27,4,2,0,1,3,1,2,2,1,6,8,11,1,0,0,10,0,10,13,13,9,52,43,3.3078303040925467,-9.844197559532727,1.7963745889186231,-37.47913801777975,1.7227347224908245,1.3693824285975726
27,2010-03-19,2,1-1,13,1,1,1,0,2,3,1,2,2,2,5,1,8,2,4,-7,-2,-5,18,44,10,75,149,-19.710646628383643,-2.3387443121835254,-12.14425367075576,-22.787157185822323,1.468676277279539,1.0624707381657748
27,2010-03-20,3,0-0,49,0,0,1,2,2,1,1,1,3,8,4,0,1,8,13,-1,-5,4,5,5,2,19,21,-16.52487768351896,-6.940109520427471,0.668502793071642,-21.43045613039742,1.6046112716274703,1.4631952048344754
27,2010-03-20,55,3-2,54,3,2,0,3,2,0,1,2,2,11,5,3,5,2,7,-2,-5,3,20,1,6,63,15,11.36328871365098,-7.730546279023514,-7.586363511477467,-32.26432913953475,2.1647580641654014,1.0266107394041308
27,2010-03-20,52,2-0,28,2,0,0,2,1,2,2,0,3,7,6,14,4,4,17,10,-13,23,17,4,1,58,24,-2.036306902090045,-11.957103695341454,-5.999505719659339,-20.29920252533997,2.1153678535480283,0.9190551910062824
27,2010-03-20,17,2-1,11,2,1,0,1,1,3,3,2,0,4,11,9,5,12,12,4,0,4,16,13,14,65,56,-13.54618837230138,-2.1750366809892228,5.224611606788873,-50.68165449415213,0.9206952124339808,2.009580284812555
27,2010-03-20,38,1-0,6,1,0,0,0,1,4,2,2,1,1,8,11,13,2,10,-2,-8,6,4,5,2,15,16,-17.981311308103813,-1.5326474294502948,-8.805245026487187,-25.03777082541346,1.453512886423863,1.2541150461496384
27,2010-03-20,13,3-0,10,3,0,0,3,0,2,2,2,1,9,8,5,4,7,3,1,4,-3,23,37,17,97,135,-5.451199215370301,-12.638550608552816,4.099975859388381,-38.3171149515148,1.4318812935700984,1.3441333875469652
27,2010-03-21,26,2-2,23,2,2,1,2,1,2,4,0,1,7,12,3,7,3,4,-4,-1,-3,18,9,9,76,44,-9.474781880667226,-14.04862410410709,-1.8782551127749367,-50.54955419150237,1.012846489756271,1.00095424711611
27,2010-03-21,54,1-5,30,1,5,2,4,0,1,1,1,3,12,4,4,7,4,15,-3,-11,8,9,13,7,41,45,5.772138317329255,-6.083348875593142,-5.944867494623368,-28.77339277226682,2.0925471647752087,1.1732849844593738
28,2010-03-26,53,1-2,18,1,2,2,0,2,3,1,1,3,2,4,4,8,8,11,-4,-3,-1,19,3,11,52,25,-12.78546393474165,-0.0391949416639663,-7.258863379335757,-30.66666511441472,1.4409865697904347,1.408522883126459
28,2010-03-27,9,0-2,23,0,2,2,1,2,2,3,1,1,5,10,9,2,3,3,7,0,7,19,6,7,62,34,11.82268268457146,-7.442830065012376,-10.498232083863453,-28.001034459524384,2.32904875660138,0.9196623041936096
28,2010-03-27,29,0-0,14,0,0,1,2,0,3,4,0,1,6,12,7,5,7,2,2,5,-3,10,9,6,35,33,-11.375609761264489,-0.5708951613110919,-8.349409250536468,-34.68274291588959,1.3669748485294757,1.3246982950774076
28,2010-03-27,10,1-2,53,1,2,2,2,2,1,3,1,1,8,10,10,4,6,2,6,4,2,31,11,17,129,70,-8.493560724636088,-4.301752078514483,2.077476291097053,-33.88014873440846,1.472299627671676,1.690289247574412
28,2010-03-27,6,0-2,55,0,2,2,2,1,2,4,0,1,7,12,3,1,4,4,2,0,2,9,11,10,39,39,-13.508185578553126,-7.938463707604904,1.4798361978904455,-30.27744725989256,1.4313835587567694,1.45314149454694
28,2010-03-27,27,1-4,2,1,4,2,2,0,3,0,3,2,6,3,4,10,5,5,-6,0,-6,20,19,15,77,86,4.560355942222673,-9.657798441032348,-1.2388984906863043,-49.63752476861812,1.394558935339,1.226988926828265
28,2010-03-27,55,4-2,3,4,2,0,3,2,0,2,3,0,11,9,2,5,2,5,-3,-3,0,17,8,10,70,47,11.873962277072314,-14.978498783398909,0.4997796717395686,-31.68905235907198,2.202328682606091,1.0626570755597498
28,2010-03-28,48,1-1,39,1,1,1,1,2,2,1,1,3,5,4,4,7,7,9,-3,-2,-1,3,4,5,17,20,-3.022037419229771,-3.3462341311360126,-10.593840638785585,-15.41593667414043,2.2501674480576623,1.0863046202193885
28,2010-03-28,12,1-0,27,1,0,0,0,3,2,1,2,2,3,5,9,10,0,0,-1,0,-1,18,10,12,74,51,-15.505196854941858,-6.455418035958386,2.199949219127228,-35.3751765616854,1.2364637386310868,1.5741082068313377
29,2010-04-03,13,2-1,56,2,1,0,3,1,1,4,1,0,10,13,3,2,5,5,1,0,1,28,10,9,89,58,-18.230749317403102,-1.903341094995457,-6.963426205718002,-31.492650557831816,1.2670010709611643,1.3274131796965605
29,2010-04-03,17,3-2,10,3,2,0,2,0,3,1,1,3,6,4,7,5,6,2,2,4,-2,19,24,8,76,95,-4.588713451048983,-13.035852063424262,6.375172898897378,-39.60000675224567,1.4198282479602302,1.4423257285643356
29,2010-04-03,2,0-3,30,0,3,2,1,3,1,1,1,3,6,4,3,8,6,17,-5,-11,6,19,9,8,65,43,-12.95255664606628,-2.473450305471518,3.239774432358785,-36.86833278744575,1.2644087938649002,1.868568294952832
29,2010-04-03,38,1-1,54,1,1,1,1,2,2,0,1,4,5,1,9,15,1,4,-6,-3,-3,4,2,2,15,8,-19.968424700650253,-2.3572095295422364,-3.49589498363542,-29.782795210513477,1.2662609698677596,1.4858396666472642
29,2010-04-03,3,2-0,6,2,0,0,2,2,1,2,0,3,8,6,3,1,1,8,2,-7,9,3,7,4,17,23,-17.407434835202352,-7.372603489424538,-9.6078376578078,-25.45677059777268,1.4580084193226708,0.9577780381387474
29,2010-04-03,22,1-2,11,1,2,2,4,1,0,2,1,2,13,7,9,8,11,13,1,-2,3,10,18,17,53,75,-5.883167385117104,-14.951823678131582,4.578513228649775,-49.684486665333885,1.1178764495569855,1.2523839609863914
29,2010-04-03,52,2-1,13,2,1,0,3,1,1,1,2,2,10,5,14,7,5,3,7,2,5,21,10,8,86,36,-2.099760727962716,-12.22875974367482,-12.184232900953932,-23.22016638879954,2.01363309011587,0.6931265862909025
29,2010-04-04,26,0-0,28,0,0,1,1,1,3,2,0,3,4,6,3,7,4,19,-4,-15,11,14,6,5,43,31,-8.931834560229088,-13.75332429622992,-6.587670997113946,-20.40579068594412,1.879332462770949,0.8295948230117837
29,2010-04-04,54,4-0,49,4,0,0,4,0,1,1,2,2,12,5,4,9,9,12,-5,-3,-2,8,7,5,32,31,5.171223110716127,-4.9522413105713845,-0.2678943047777702,-22.91295371241447,2.2744266143180782,1.520469481162411
30,2010-04-09,12,2-0,18,2,0,0,1,1,3,3,0,2,4,9,9,10,6,12,-1,-6,5,18,12,11,81,59,-15.635254998825513,-6.9206958770516085,-6.880337360486907,-31.07409184447454,1.3488623699625617,1.0924701866571582
30,2010-04-10,27,4-2,23,4,2,0,2,1,2,3,1,1,7,10,4,8,3,7,-4,-4,0,14,8,7,40,34,-14.295465226228504,-8.367985982154753,1.0996485007484935,-32.799881752003664,1.3381945149669758,1.4100883608227732
30,2010-04-10,55,4-0,39,4,0,0,3,1,1,1,2,2,10,5,1,4,7,6,-3,1,-4,11,5,6,46,33,3.793330318266348,-9.42931038556982,5.056963053338212,-49.793392513457306,1.3686040327856086,1.567554984941142
30,2010-04-10,48,0-2,2,0,2,2,0,2,3,1,2,2,2,5,6,7,4,6,-1,-2,1,5,3,5,30,17,-9.303344744478188,-4.210207196385948,0.5498731459596927,-31.5999000572256,1.515627801161014,1.6077043134517686
30,2010-04-10,9,1-1,11,1,1,1,1,0,4,2,1,2,3,7,14,2,11,13,12,-2,14,13,15,8,56,57,12.741727686966335,-7.123501832953751,-10.64907277434577,-16.57096421983512,2.7620241069031963,0.9262615916631184
30,2010-04-10,6,1-0,14,1,0,0,2,0,3,4,1,0,6,13,10,1,9,3,9,6,3,2,10,3,11,25,-11.577450719747302,0.2198755087974684,-0.7441966743245172,-50.92595535998712,0.957690860751016,1.790651567927312
30,2010-04-10,29,0-1,53,0,1,2,2,1,2,3,1,1,7,10,9,7,4,0,2,4,-2,20,7,8,48,25,-3.709645839782622,-3.3717442118266407,-6.637303617546442,-35.02179034452583,1.5809166939224115,1.270263470629187
30,2010-04-11,53,1-2,27,1,2,2,0,1,4,1,2,2,1,5,4,5,0,0,-1,0,-1,16,20,16,69,82,-13.028012306329575,0.1356349682498774,1.192571425851482,-35.59364500133418,1.2965399527461805,1.902914218720488
30,2010-04-11,3,0-2,55,0,2,2,3,1,1,4,0,1,10,12,4,1,4,7,3,-3,6,10,20,10,54,78,-17.109332388748882,-7.655705309170941,2.2756810479099943,-35.240403817132695,1.1983996795786738,1.5116790881353823
31,2010-04-16,2,2-0,54,2,0,0,2,1,2,0,1,4,7,1,3,8,1,5,-5,-4,-1,22,10,10,63,51,-20.66488476834059,-1.9096511927557736,-7.172959937275159,-31.73933238606952,1.1970038839700587,1.3164894012537574
31,2010-04-17,54,2-4,56,2,4,2,4,0,1,4,0,1,12,12,3,6,4,10,-3,-6,3,7,8,10,42,42,6.120311004598047,-5.401664517040429,6.092098892665498,-39.06398707273713,1.761933690927843,1.8639485272429748
31,2010-04-17,22,3-1,13,3,1,0,2,1,2,2,1,2,7,7,11,9,6,5,2,1,1,20,10,17,71,55,-5.9480009715508135,-14.730841934253164,-11.987843948164242,-23.232761977207502,1.8845107872146964,0.6245393342334613
31,2010-04-17,52,2-1,10,2,1,0,4,0,1,1,1,3,12,4,12,5,5,3,7,2,5,13,19,8,55,65,-2.1072591055411696,-12.138053527418636,3.323886426961372,-35.264823070194616,1.622540669411555,1.330084010939186
31,2010-04-17,38,2-1,3,2,1,0,1,2,2,2,1,2,5,7,9,13,1,4,-4,-3,-1,4,1,3,14,8,-18.37760339281097,-2.0001184936098366,-9.806851275815449,-26.45724549218504,1.4014236113575185,1.1836562698417177
31,2010-04-17,10,7-0,28,7,0,0,2,1,2,2,1,2,7,7,2,2,3,14,0,-11,11,27,3,5,96,26,11.212665802174792,-14.701437212691843,-7.118584563596698,-22.14210270189941,2.51333900773056,0.7776925450498267
31,2010-04-17,26,0-1,6,0,1,2,1,2,2,2,0,3,5,6,6,7,1,1,-1,0,-1,4,3,2,13,14,-9.965491954226463,-13.998537482056602,-10.220784291540436,-24.956025512632657,1.6989851045157358,0.6991663824998575
31,2010-04-18,17,2-2,30,2,2,1,3,0,2,2,1,2,9,7,9,5,5,15,4,-10,14,11,9,14,57,53,-11.997958820126945,-2.434601476839434,-2.526881869632907,-30.95269153320822,1.455498214634729,1.534750431532847
31,2010-04-18,13,1-1,49,1,1,1,3,1,1,0,2,3,10,2,4,3,8,13,1,-5,6,9,8,7,34,35,-4.26961141180676,-13.16659552766214,-1.2409450671264255,-21.318699442175035,2.004560293680153,1.0657602755495834
32,2010-04-23,53,0-2,53,0,2,2,0,1,4,5,0,0,1,15,4,3,4,4,1,0,1,19,19,11,69,69,-13.191113152424569,0.1643317646445235,0.8372053560009628,-34.03623735275605,1.3345586533352418,1.8829159829835065
32,2010-04-24,55,1-0,2,1,0,0,4,0,1,3,1,1,12,10,2,3,2,4,-1,-2,1,30,10,17,107,69,-15.031489682999103,-8.489200665079993,-0.6102205215976046,-48.11517120158437,0.9437595730723752,1.315641079247405
32,2010-04-24,3,2-3,14,2,3,2,1,1,3,2,2,1,4,8,5,2,9,6,3,3,0,7,7,16,35,32,-9.586946767951376,-4.685415437365058,-7.579482566056723,-30.472506912871918,1.5408131534395144,1.1622601069668144
32,2010-04-24,12,1-1,11,1,1,1,2,1,2,2,1,2,7,7,9,10,16,11,-1,5,-6,21,12,14,74,65,3.5905932871695074,-9.597069347087896,-7.616282368918689,-17.996884361495106,2.391157992231451,0.9484272027126882
32,2010-04-24,6,3-3,18,3,3,1,2,0,3,3,1,1,6,10,9,2,7,12,7,-5,12,4,2,7,16,15,-17.768467860678182,-7.511366502825217,-0.4790050572644099,-32.07628769201185,1.2637747213433468,1.372357528664401
32,2010-04-24,9,3-0,28,3,0,0,0,1,4,1,1,3,1,4,13,4,3,14,9,-11,20,11,5,3,39,17,13.422630593098903,-7.397287962640555,-6.1702960945311975,-36.4823965471317,2.090544754105977,1.102878707780163
32,2010-04-24,29,0-1,23,0,1,2,2,2,1,2,1,2,8,7,7,7,6,9,0,-3,3,23,11,4,62,44,-15.27712080004423,-7.243610253395379,4.693746416888823,-50.1339451426135,0.8959569295314772,1.671382306808256
32,2010-04-25,48,5-1,27,5,1,0,0,3,2,1,2,2,3,5,9,9,0,0,0,0,0,6,1,2,21,6,-4.5791706643351535,-3.15604732677197,1.2547031520437248,-35.86761775142697,1.5292231995459558,1.709144712116926
32,2010-04-25,38,1-0,55,1,0,0,2,2,1,3,0,2,8,9,7,12,4,6,-5,-2,-3,6,9,6,23,35,-18.04837856311784,-2.0544039565559964,2.588190467827711,-36.34760321095439,1.1467424549355445,1.85442733750718
33,2010-05-01,17,1-2,49,1,2,2,2,2,1,1,2,2,8,5,8,8,8,14,0,-6,6,7,9,6,24,29,-11.698475728317987,-2.29708214122673,-1.2830294937121276,-22.24681096220736,1.7299207545017408,1.6122617528916814
33,2010-05-01,2,2-2,39,2,2,1,3,0,2,2,2,1,9,8,2,3,7,3,-1,4,-5,10,5,3,26,13,-20.223226419364,-2.29878158657443,-11.241849912636653,-15.427200430708815,1.6760630482325105,1.1040849765063117
33,2010-05-01,52,2-2,6,2,2,1,5,0,0,2,1,2,15,7,12,5,2,2,7,0,7,10,2,1,27,12,-1.8996515450242957,-12.235620375315536,-10.028260610877789,-26.525714915831816,1.909525944523327,0.7626422847850254
33,2010-05-01,9,1-1,30,1,1,1,1,1,3,1,2,2,4,5,13,4,6,16,9,-10,19,16,6,5,59,35,-4.822132690424837,-13.1860330726191,1.4014175948187566,-36.48317831158331,1.503709167657003,1.184707672834489
33,2010-05-01,13,1-1,55,1,1,1,2,2,1,3,0,2,8,9,6,2,4,4,4,0,4,26,27,20,109,97,-5.334467338965247,-14.61986257004863,7.459102005673181,-38.84403802102616,1.420120380996995,1.415763553530927
33,2010-05-01,22,0-2,56,0,2,2,3,0,2,4,0,1,9,12,11,9,6,10,2,-4,6,24,15,12,77,61,13.680387932713089,-14.931309026347822,-8.01547011678534,-30.997445661581988,2.2892448196744484,0.7399541618897677
33,2010-05-01,10,3-1,54,3,1,0,2,2,1,0,1,4,8,1,4,1,5,6,3,-1,4,34,14,10,135,69,-9.904140968063532,0.2817551089979571,-11.747561396240371,-22.202163420434903,1.7889029115119748,1.199772417763591
33,2010-05-01,27,6-1,13,6,1,0,1,1,3,2,1,2,4,7,3,8,8,7,-5,1,-6,21,35,19,107,137,-10.89995594628923,-13.909616520034245,-9.924385284615788,-25.90422180071181,1.640097788609605,0.7113139801982569
33,2010-05-01,26,4-0,3,4,0,0,1,1,3,1,0,4,4,3,6,6,1,5,0,-4,4,21,5,5,69,29,3.925464341425792,-9.877407229450217,-2.2291373552653813,-30.44962727429319,1.97303109876513,1.16962836332667
34,2010-05-08,54,3-1,18,3,1,0,2,1,2,1,2,2,7,5,5,3,5,10,2,-5,7,11,5,10,36,29,-15.550569771374592,-8.582498444276633,4.264083688658508,-50.03781992953384,0.8922946371202162,1.570577071271876
34,2010-05-08,48,1-1,53,1,1,1,2,1,2,4,1,0,7,13,10,9,4,4,1,0,1,5,5,5,25,22,-13.92513783782228,0.1989396768754222,-8.223244773666362,-17.43437628224435,1.813107883096836,1.3705998072782757
34,2010-05-08,6,0-0,23,0,0,1,2,2,1,2,0,3,8,6,8,2,4,15,6,-11,17,6,7,3,22,22,-15.219895752739182,-7.442058688454839,3.1126434507209506,-34.91608904669521,1.2560543377830904,1.5699604081026564
34,2010-05-08,55,1-1,27,1,1,1,4,0,1,2,1,2,12,7,4,3,0,0,1,0,1,34,17,17,117,83,-17.3635343441203,-7.030264903933795,-6.8761024133552695,-37.48994896162006,1.1354092480515383,1.0877970096030498
34,2010-05-08,38,3-1,14,3,1,0,2,2,1,2,2,1,8,8,6,11,7,9,-5,-2,-3,3,12,8,27,49,12.822816738500428,-7.723278909080376,0.8008737189048523,-32.66097306098099,2.201529177605205,1.42838702450212
34,2010-05-08,29,1-3,11,1,3,2,1,2,2,3,2,0,5,11,6,8,15,11,-2,4,-6,8,15,14,47,71,-8.784374948941196,-4.14221285052219,-0.812220493708477,-48.987109040875616,1.0649944488842478,1.53514072790478
34,2010-05-08,12,1-1,10,1,1,1,1,1,3,1,2,2,4,5,5,9,11,2,-4,9,-13,11,13,17,61,71,6.25125058314993,-4.770286436807298,-6.403389111982674,-29.12436670596501,2.0969342537852387,1.213691160563886
34,2010-05-08,53,0-3,28,0,3,2,0,1,4,2,1,2,1,7,3,7,4,14,-4,-10,6,9,7,8,37,33,-18.129088829429,-2.602539049375599,0.5626329152079758,-31.396090428832142,1.272282633567914,1.701041879076208
34,2010-05-08,3,1-0,2,1,0,0,1,0,4,2,1,2,3,7,2,6,1,3,-4,-2,-2,17,21,9,63,84,-2.6701981042516607,-3.3656576440579857,0.9121352993035028,-35.269233787227535,1.6050987171532436,1.6769659211640071
1,2010-08-20,10,2-1,55,2,1,0,3,2,0,2,1,2,11,7,0,0,0,0,0,0,0,0,0,0,0,0,14.07131256261184,-14.854444192268362,1.2832107224744065,-36.948554341463705,2.096792963281422,1.1027154500273642
1,2010-08-21,48,4-1,56,4,1,0,2,2,1,4,1,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,-3.0030102997913315,-3.5657564942678577,7.832994232167582,-40.1560847878832,1.4494558451662445,2.086197870553324
1,2010-08-21,26,2-1,23,2,1,0,2,1,2,2,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-9.601978915488726,-14.11986803362764,-1.794660374355221,-49.97105557250576,1.023138324869607,1.001468944437158
1,2010-08-21,12,1-1,3,1,1,1,1,2,2,1,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,-15.36072898196162,-7.610528649439567,-10.379602978411272,-23.72391222415339,1.5701957779493785,0.9177472215703136
1,2010-08-21,38,1-3,24,1,3,2,3,1,1,0,1,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,-17.178821718139357,-2.809754316151388,-11.44438594514392,-12.118274838875225,1.88066985078688,1.0724705806506687
1,2010-08-21,2,1-3,1,1,3,2,2,1,2,1,3,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,-20.045056866069668,-2.0339653521344605,-3.804752608062819,-16.65209362205473,1.643417479957962,1.4866216876707907
1,2010-08-21,27,2-1,18,2,1,0,3,0,2,0,2,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,-7.587982582793846,0.2227060049759893,-6.540144468976023,-28.29002582301213,1.668937748376074,1.4607276493214545
1,2010-08-22,13,0-2,10,0,2,2,1,2,2,1,3,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,-5.099179309842692,-13.240629311223802,2.7478874220837666,-35.15265720705931,1.5350505202515985,1.246558382972859
1,2010-08-22,6,2-0,53,2,0,0,2,3,0,3,2,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,-9.370135802043391,-4.595972611480191,0.4788992404191782,-35.82828344674505,1.3911317855190233,1.581886960203348
2,2010-08-27,1,2-0,11,2,0,0,2,3,0,4,1,0,9,13,1,4,15,3,-3,12,-15,1,0,0,4,1,-11.596775901017203,-5.603790821956652,5.178867633847723,-49.93831113082174,0.9789572064276432,1.7966016862443408
2,2010-08-28,3,1-2,39,1,2,2,1,1,3,3,1,1,4,10,0,0,10,5,0,5,-5,0,0,0,0,0,-18.707050913532143,-1.3649388635389088,-1.0348896910953462,-22.92118348641091,1.494175392115518,1.6800818307267775
2,2010-08-28,54,3-4,6,3,4,2,1,1,3,2,3,0,4,9,5,2,4,11,3,-7,10,0,1,0,1,2,-6.115552091803266,-14.447172871004176,-7.180481916968443,-19.10950352343648,2.0168434528577377,0.7842901637538533
2,2010-08-28,17,1-3,27,1,3,2,0,2,3,2,1,2,2,7,5,7,3,8,-2,-5,3,2,0,1,4,1,12.161960001792966,-7.849902345161636,-7.572256938381065,-37.61505333198607,2.009129683438353,1.0221491703492285
2,2010-08-28,55,4-2,2,4,2,0,3,1,1,1,1,3,10,4,3,12,1,3,-9,-2,-7,1,0,1,4,1,-12.099941674269044,-2.1824737466189768,0.526720027603281,-33.77106379262344,1.3722153931347136,1.7235517364497204
2,2010-08-28,23,0-1,49,0,1,2,1,0,4,3,2,0,3,11,0,0,9,8,0,1,-1,0,0,1,0,0,6.747948535392142,-4.833449668798836,-9.236392123542254,-26.44212609226372,2.206520670102032,1.0805730310004833
2,2010-08-28,22,1-2,28,1,2,2,2,1,2,3,0,2,7,9,8,3,4,7,5,-3,8,2,0,0,6,1,-17.438011198661368,-7.351797973883668,-10.668493585915993,-15.127915640546398,1.774077050277168,0.9165716751297468
2,2010-08-29,9,3-6,13,3,6,2,2,2,1,0,3,2,8,3,11,6,4,7,5,-3,8,1,1,0,1,3,3.3902845317049457,-9.927546297612295,-11.875409212858491,-18.311538094719307,2.3730916818060432,0.7782760323107919
2,2010-08-29,52,1-3,14,1,3,2,2,2,1,1,2,2,8,5,14,8,12,6,6,6,0,1,0,0,2,1,-1.8498896331428267,-11.869879872917563,0.1139890303258343,-29.799855338481187,1.80368404744036,1.1860596411199185
3,2010-09-10,48,2-0,23,2,0,0,4,1,0,1,1,3,13,4,13,9,2,14,4,-12,16,0,0,0,0,0,-1.6001777107806996,-3.8868168877133873,-1.7956004507738097,-49.06853475830437,1.2420132301351323,1.495133117169862
3,2010-09-11,13,2-0,55,2,0,0,2,1,2,1,1,3,7,4,2,0,4,4,2,0,2,2,2,1,8,7,-5.943477139976523,-13.017925632125497,1.217476192322771,-37.03798119303719,1.4546042223128388,1.1839628779626186
3,2010-09-11,26,1-1,3,1,1,1,3,1,1,1,1,3,10,4,6,11,2,3,-5,-1,-4,2,1,0,8,3,-9.06469223874905,-14.120302226965457,-10.326963889137929,-24.25071511843253,1.7500209147504786,0.6920623084768516
3,2010-09-11,12,0-4,18,0,4,2,1,3,1,0,1,4,6,1,5,6,8,10,-1,-2,1,0,1,0,0,4,-15.674344105192372,-7.586216219705959,-6.834995102916145,-27.984157980620743,1.4350396787185722,1.065163754792528
3,2010-09-11,10,0-0,56,0,0,1,3,1,1,3,1,1,10,10,8,3,9,8,5,1,4,3,0,1,13,4,14.018075168928318,-14.884805016656577,7.137863103856233,-37.7996414490964,2.065888098090888,1.3850079290384554
3,2010-09-11,38,2-1,53,2,1,0,3,1,1,1,2,2,10,5,8,5,3,7,3,-4,7,1,0,0,4,0,-17.663201635460762,-2.2400115735709063,-0.5334567007197989,-35.26575115515795,1.183617318373252,1.6584587903664898
3,2010-09-11,27,2-2,10,2,2,1,4,0,1,2,2,1,12,8,1,1,3,1,0,2,-2,0,4,3,7,20,-7.405894021539531,0.0865232666623644,3.230065426257171,-36.57088773104091,1.4258968710842708,2.0263050003872127
3,2010-09-12,6,2-1,1,2,1,0,2,3,0,2,3,0,9,9,1,1,3,3,0,0,0,0,0,0,0,0,-9.035250333753076,-5.063549711010424,-2.8362399619503504,-17.246545920334878,1.9811801606292336,1.377056432014506
3,2010-09-12,2,1-0,24,1,0,0,0,1,4,1,0,4,1,3,4,3,4,2,1,2,-1,1,3,1,5,11,-20.39894488150101,-1.586638166581399,-10.21083012953266,-12.93192419272943,1.7495262220259449,1.1841030797463632
4,2010-09-17,17,0-1,39,0,1,2,1,0,4,3,1,1,3,10,4,8,10,8,-4,2,-6,1,0,0,1,0,-12.3046650007134,-1.805178787000294,-9.975134876302723,-15.843084090140348,1.91875119405096,1.1849100765564342
4,2010-09-18,1,2-2,49,2,2,1,2,2,1,4,1,0,8,13,3,1,13,8,2,5,-3,2,0,0,6,1,12.881809739545862,-15.294188244774803,-6.946464374279403,-35.7756916855864,2.0962231177096964,0.7634239473699693
4,2010-09-18,55,0-2,6,0,2,2,2,2,1,3,2,0,8,11,4,4,3,9,0,-6,6,1,1,0,4,2,-2.2919263533778427,-11.333711996790086,-8.533676576666569,-17.732338582474643,2.1950806977265724,0.8467910524571686
