season,location,matchday_nr,home_team_name,away_team_name,goals_home,goals_away,draw,win_home,win_away,away_team_id,home_team_id,date,time
2007-2008,Karlsruhe,28.0,Karlsruher SC,FC Hansa Rostock,1,2,0.0,0.0,1.0,102.0,105.0,2008-04-12,15:30:00
2007-2008,Hamburg,28.0,Hamburger SV,MSV Duisburg,0,1,0.0,0.0,1.0,107.0,100.0,2008-04-12,15:30:00
2007-2008,Leverkusen,28.0,Bayer Leverkusen,VfB Stuttgart,3,0,0.0,1.0,0.0,16.0,6.0,2008-04-13,17:00:00
2007-2008,München,28.0,FC Bayern München,Borussia Dortmund,5,0,0.0,1.0,0.0,7.0,40.0,2008-04-13,17:00:00
2007-2008,Rostock,29.0,FC Hansa Rostock,Werder Bremen,1,2,0.0,0.0,1.0,134.0,102.0,2008-04-15,20:00:00
2007-2008,Berlin,29.0,Hertha BSC,Hamburger SV,0,0,1.0,0.0,0.0,100.0,54.0,2008-04-15,20:00:00
2007-2008,Wolfsburg,29.0,VfL Wolfsburg,VfL Bochum,0,1,0.0,0.0,1.0,129.0,131.0,2008-04-15,20:00:00
2007-2008,Gelsenkirchen,29.0,FC Schalke 04,FC Energie Cottbus,5,0,0.0,1.0,0.0,93.0,9.0,2008-04-15,20:00:00
2007-2008,Frankfurt,29.0,Eintracht Frankfurt,FC Bayern München,1,3,0.0,0.0,1.0,40.0,91.0,2008-04-16,20:00:00
2007-2008,Bielefeld,29.0,Arminia Bielefeld,Bayer Leverkusen,1,0,0.0,1.0,0.0,6.0,83.0,2008-04-16,20:00:00
2007-2008,Stuttgart,29.0,VfB Stuttgart,1. FC Nürnberg,3,0,0.0,1.0,0.0,79.0,16.0,2008-04-16,20:00:00
2007-2008,Dortmund,29.0,Borussia Dortmund,Hannover 96,1,3,0.0,0.0,1.0,55.0,7.0,2008-04-16,20:00:00
2007-2008,Duisburg,29.0,MSV Duisburg,Karlsruher SC,0,1,0.0,0.0,1.0,105.0,107.0,2008-04-16,20:00:00
2007-2008,Nürnberg,28.0,1. FC Nürnberg,VfL Wolfsburg,1,0,0.0,1.0,0.0,131.0,79.0,2008-04-20,15:00:00
2007-2008,Frankfurt,30.0,Eintracht Frankfurt,Borussia Dortmund,1,1,1.0,0.0,0.0,7.0,91.0,2008-04-25,20:30:00
2007-2008,Hamburg,30.0,Hamburger SV,FC Schalke 04,0,1,0.0,0.0,1.0,9.0,100.0,2008-04-26,15:30:00
2007-2008,Karlsruhe,30.0,Karlsruher SC,Werder Bremen,3,3,1.0,0.0,0.0,134.0,105.0,2008-04-26,15:30:00
2007-2008,Hannover,30.0,Hannover 96,Hertha BSC,2,2,1.0,0.0,0.0,54.0,55.0,2008-04-26,15:30:00
2007-2008,Nürnberg,30.0,1. FC Nürnberg,Arminia Bielefeld,2,2,1.0,0.0,0.0,83.0,79.0,2008-04-26,15:30:00
2007-2008,Cottbus,30.0,FC Energie Cottbus,FC Hansa Rostock,2,1,0.0,1.0,0.0,102.0,93.0,2008-04-26,15:30:00
2007-2008,Bochum,30.0,VfL Bochum,MSV Duisburg,1,1,1.0,0.0,0.0,107.0,129.0,2008-04-26,15:30:00
2007-2008,München,30.0,FC Bayern München,VfB Stuttgart,4,1,0.0,1.0,0.0,16.0,40.0,2008-04-27,17:00:00
2007-2008,Leverkusen,30.0,Bayer Leverkusen,VfL Wolfsburg,2,2,1.0,0.0,0.0,131.0,6.0,2008-04-27,17:00:00
2007-2008,Dortmund,31.0,Borussia Dortmund,1. FC Nürnberg,0,0,1.0,0.0,0.0,79.0,7.0,2008-05-02,20:30:00
2007-2008,Rostock,31.0,FC Hansa Rostock,Hamburger SV,1,3,0.0,0.0,1.0,100.0,102.0,2008-05-03,15:30:00
2007-2008,Bielefeld,31.0,Arminia Bielefeld,VfL Bochum,2,0,0.0,1.0,0.0,129.0,83.0,2008-05-03,15:30:00
2007-2008,Gelsenkirchen,31.0,FC Schalke 04,Hannover 96,1,1,1.0,0.0,0.0,55.0,9.0,2008-05-03,15:30:00
2007-2008,Bremen,31.0,Werder Bremen,FC Energie Cottbus,2,0,0.0,1.0,0.0,93.0,134.0,2008-05-03,15:30:00
2007-2008,Stuttgart,31.0,VfB Stuttgart,Eintracht Frankfurt,4,1,0.0,1.0,0.0,91.0,16.0,2008-05-03,15:30:00
2007-2008,Berlin,31.0,Hertha BSC,Karlsruher SC,3,1,0.0,1.0,0.0,105.0,54.0,2008-05-03,15:30:00
2007-2008,Wolfsburg,31.0,VfL Wolfsburg,FC Bayern München,0,0,1.0,0.0,0.0,40.0,131.0,2008-05-04,17:00:00
2007-2008,Duisburg,31.0,MSV Duisburg,Bayer Leverkusen,3,2,0.0,1.0,0.0,6.0,107.0,2008-05-04,17:00:00
2007-2008,Dortmund,32.0,Borussia Dortmund,VfB Stuttgart,3,2,0.0,1.0,0.0,16.0,7.0,2008-05-06,20:00:00
2007-2008,Bochum,32.0,VfL Bochum,FC Schalke 04,0,3,0.0,0.0,1.0,9.0,129.0,2008-05-06,20:00:00
2007-2008,Karlsruhe,32.0,Karlsruher SC,FC Energie Cottbus,1,1,1.0,0.0,0.0,93.0,105.0,2008-05-06,20:00:00
2007-2008,Hannover,32.0,Hannover 96,FC Hansa Rostock,3,0,0.0,1.0,0.0,102.0,55.0,2008-05-06,20:00:00
2007-2008,Hamburg,32.0,Hamburger SV,Werder Bremen,0,1,0.0,0.0,1.0,134.0,100.0,2008-05-07,20:00:00
2007-2008,Leverkusen,32.0,Bayer Leverkusen,Hertha BSC,1,2,0.0,0.0,1.0,54.0,6.0,2008-05-07,20:00:00
2007-2008,München,32.0,FC Bayern München,Arminia Bielefeld,2,0,0.0,1.0,0.0,83.0,40.0,2008-05-07,20:00:00
2007-2008,Frankfurt,32.0,Eintracht Frankfurt,VfL Wolfsburg,2,3,0.0,0.0,1.0,131.0,91.0,2008-05-07,20:00:00
2007-2008,Nürnberg,32.0,1. FC Nürnberg,MSV Duisburg,2,0,0.0,1.0,0.0,107.0,79.0,2008-05-07,20:00:00
2007-2008,Wolfsburg,33.0,VfL Wolfsburg,VfB Stuttgart,4,0,0.0,1.0,0.0,16.0,131.0,2008-05-10,15:30:00
2007-2008,Duisburg,33.0,MSV Duisburg,FC Bayern München,2,3,0.0,0.0,1.0,40.0,107.0,2008-05-10,15:30:00
2007-2008,Rostock,33.0,FC Hansa Rostock,Bayer Leverkusen,1,2,0.0,0.0,1.0,6.0,102.0,2008-05-10,15:30:00
2007-2008,Berlin,33.0,Hertha BSC,1. FC Nürnberg,1,0,0.0,1.0,0.0,79.0,54.0,2008-05-10,15:30:00
2007-2008,Cottbus,33.0,FC Energie Cottbus,Hamburger SV,2,0,0.0,1.0,0.0,100.0,93.0,2008-05-10,15:30:00
2007-2008,Karlsruhe,33.0,Karlsruher SC,VfL Bochum,1,3,0.0,0.0,1.0,129.0,105.0,2008-05-10,15:30:00
2007-2008,Bielefeld,33.0,Arminia Bielefeld,Borussia Dortmund,2,2,1.0,0.0,0.0,7.0,83.0,2008-05-10,15:30:00
2007-2008,Bremen,33.0,Werder Bremen,Hannover 96,6,1,0.0,1.0,0.0,55.0,134.0,2008-05-10,15:30:00
2007-2008,Gelsenkirchen,33.0,FC Schalke 04,Eintracht Frankfurt,1,0,0.0,1.0,0.0,91.0,9.0,2008-05-10,15:30:00
2007-2008,Nürnberg,34.0,1. FC Nürnberg,FC Schalke 04,0,2,0.0,0.0,1.0,9.0,79.0,2008-05-17,15:30:00
2007-2008,Leverkusen,34.0,Bayer Leverkusen,Werder Bremen,0,1,0.0,0.0,1.0,134.0,6.0,2008-05-17,15:30:00
2007-2008,München,34.0,FC Bayern München,Hertha BSC,4,1,0.0,1.0,0.0,54.0,40.0,2008-05-17,15:30:00
2007-2008,Stuttgart,34.0,VfB Stuttgart,Arminia Bielefeld,2,2,1.0,0.0,0.0,83.0,16.0,2008-05-17,15:30:00
2007-2008,Hannover,34.0,Hannover 96,FC Energie Cottbus,4,0,0.0,1.0,0.0,93.0,55.0,2008-05-17,15:30:00
2007-2008,Dortmund,34.0,Borussia Dortmund,VfL Wolfsburg,2,4,0.0,0.0,1.0,131.0,7.0,2008-05-17,15:30:00
2007-2008,Hamburg,34.0,Hamburger SV,Karlsruher SC,7,0,0.0,1.0,0.0,105.0,100.0,2008-05-17,15:30:00
2007-2008,Bochum,34.0,VfL Bochum,FC Hansa Rostock,1,2,0.0,0.0,1.0,102.0,129.0,2008-05-17,15:30:00
2007-2008,Frankfurt,34.0,Eintracht Frankfurt,MSV Duisburg,4,2,0.0,1.0,0.0,107.0,91.0,2008-05-17,15:30:00
2008-2009,München,1.0,FC Bayern München,Hamburger SV,2,2,1.0,0.0,0.0,100.0,40.0,2008-08-15,20:30:00
2008-2009,Gelsenkirchen,1.0,FC Schalke 04,Hannover 96,3,0,0.0,1.0,0.0,55.0,9.0,2008-08-16,15:30:00
2008-2009,Wolfsburg,1.0,VfL Wolfsburg,1. FC Köln,2,1,0.0,1.0,0.0,65.0,131.0,2008-08-16,15:30:00
2008-2009,Leverkusen,1.0,Bayer Leverkusen,Borussia Dortmund,2,3,0.0,0.0,1.0,7.0,6.0,2008-08-16,15:30:00
2008-2009,Karlsruhe,1.0,Karlsruher SC,VfL Bochum,1,0,0.0,1.0,0.0,129.0,105.0,2008-08-16,15:30:00
2008-2009,Cottbus,1.0,FC Energie Cottbus,TSG 1899 Hoffenheim,0,3,0.0,0.0,1.0,175.0,93.0,2008-08-16,15:30:00
2008-2009,Bielefeld,1.0,Arminia Bielefeld,Werder Bremen,2,2,1.0,0.0,0.0,134.0,83.0,2008-08-16,15:30:00
2008-2009,Frankfurt,1.0,Eintracht Frankfurt,Hertha BSC,0,2,0.0,0.0,1.0,54.0,91.0,2008-08-17,17:00:00
2008-2009,Gladbach,1.0,Borussia Mönchengladbach,VfB Stuttgart,1,3,0.0,0.0,1.0,16.0,87.0,2008-08-17,17:00:00
2008-2009,Hannover,2.0,Hannover 96,FC Energie Cottbus,0,0,1.0,0.0,0.0,93.0,55.0,2008-08-22,20:30:00
2008-2009,Bremen,2.0,Werder Bremen,FC Schalke 04,1,1,1.0,0.0,0.0,9.0,134.0,2008-08-23,15:30:00
2008-2009,Hamburg,2.0,Hamburger SV,Karlsruher SC,2,1,0.0,1.0,0.0,105.0,100.0,2008-08-23,15:30:00
2008-2009,Stuttgart,2.0,VfB Stuttgart,Bayer Leverkusen,0,2,0.0,0.0,1.0,6.0,16.0,2008-08-23,15:30:00
2008-2009,Berlin,2.0,Hertha BSC,Arminia Bielefeld,1,1,1.0,0.0,0.0,83.0,54.0,2008-08-23,15:30:00
2008-2009,Dortmund,2.0,Borussia Dortmund,FC Bayern München,1,1,1.0,0.0,0.0,40.0,7.0,2008-08-23,15:30:00
2008-2009,Sinsheim,2.0,TSG 1899 Hoffenheim,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,87.0,175.0,2008-08-23,15:30:00
2008-2009,Bochum,2.0,VfL Bochum,VfL Wolfsburg,2,2,1.0,0.0,0.0,131.0,129.0,2008-08-24,17:00:00
2008-2009,Köln,2.0,1. FC Köln,Eintracht Frankfurt,1,1,1.0,0.0,0.0,91.0,65.0,2008-08-24,17:00:00
2008-2009,Karlsruhe,3.0,Karlsruher SC,1. FC Köln,0,2,0.0,0.0,1.0,65.0,105.0,2008-08-29,20:30:00
2008-2009,Gelsenkirchen,3.0,FC Schalke 04,VfL Bochum,1,0,0.0,1.0,0.0,129.0,9.0,2008-08-30,15:30:00
2008-2009,Wolfsburg,3.0,VfL Wolfsburg,Eintracht Frankfurt,2,2,1.0,0.0,0.0,91.0,131.0,2008-08-30,15:30:00
2008-2009,Leverkusen,3.0,Bayer Leverkusen,TSG 1899 Hoffenheim,5,2,0.0,1.0,0.0,175.0,6.0,2008-08-30,15:30:00
2008-2009,Cottbus,3.0,FC Energie Cottbus,Borussia Dortmund,0,1,0.0,0.0,1.0,7.0,93.0,2008-08-30,15:30:00
2008-2009,Bielefeld,3.0,Arminia Bielefeld,Hamburger SV,2,4,0.0,0.0,1.0,100.0,83.0,2008-08-30,15:30:00
2008-2009,Gladbach,3.0,Borussia Mönchengladbach,Werder Bremen,3,2,0.0,1.0,0.0,134.0,87.0,2008-08-30,15:30:00
2008-2009,München,3.0,FC Bayern München,Hertha BSC,4,1,0.0,1.0,0.0,54.0,40.0,2008-08-31,17:00:00
2008-2009,Stuttgart,3.0,VfB Stuttgart,Hannover 96,2,0,0.0,1.0,0.0,55.0,16.0,2008-08-31,17:00:00
2008-2009,Bremen,4.0,Werder Bremen,FC Energie Cottbus,3,0,0.0,1.0,0.0,93.0,134.0,2008-09-13,15:30:00
2008-2009,Hamburg,4.0,Hamburger SV,Bayer Leverkusen,3,2,0.0,1.0,0.0,6.0,100.0,2008-09-13,15:30:00
2008-2009,Berlin,4.0,Hertha BSC,VfL Wolfsburg,2,2,1.0,0.0,0.0,131.0,54.0,2008-09-13,15:30:00
2008-2009,Dortmund,4.0,Borussia Dortmund,FC Schalke 04,3,3,1.0,0.0,0.0,9.0,7.0,2008-09-13,15:30:00
2008-2009,Sinsheim,4.0,TSG 1899 Hoffenheim,VfB Stuttgart,0,0,1.0,0.0,0.0,16.0,175.0,2008-09-13,15:30:00
2008-2009,Köln,4.0,1. FC Köln,FC Bayern München,0,3,0.0,0.0,1.0,40.0,65.0,2008-09-13,15:30:00
2008-2009,Hannover,4.0,Hannover 96,Borussia Mönchengladbach,5,1,0.0,1.0,0.0,87.0,55.0,2008-09-14,17:00:00
2008-2009,Bochum,4.0,VfL Bochum,Arminia Bielefeld,2,0,0.0,1.0,0.0,83.0,129.0,2008-09-14,17:00:00
2008-2009,Leverkusen,5.0,Bayer Leverkusen,Hannover 96,4,0,0.0,1.0,0.0,55.0,6.0,2008-09-19,20:30:00
2008-2009,München,5.0,FC Bayern München,Werder Bremen,2,5,0.0,0.0,1.0,134.0,40.0,2008-09-20,15:30:00
2008-2009,Gelsenkirchen,5.0,FC Schalke 04,Eintracht Frankfurt,1,0,0.0,1.0,0.0,91.0,9.0,2008-09-20,15:30:00
2008-2009,Cottbus,5.0,FC Energie Cottbus,VfL Bochum,1,1,1.0,0.0,0.0,129.0,93.0,2008-09-20,15:30:00
2008-2009,Bielefeld,5.0,Arminia Bielefeld,1. FC Köln,2,0,0.0,1.0,0.0,65.0,83.0,2008-09-20,15:30:00
2008-2009,Gladbach,5.0,Borussia Mönchengladbach,Hertha BSC,0,1,0.0,0.0,1.0,54.0,87.0,2008-09-20,15:30:00
2008-2009,Wolfsburg,5.0,VfL Wolfsburg,Hamburger SV,3,0,0.0,1.0,0.0,100.0,131.0,2008-09-21,17:00:00
2008-2009,Stuttgart,5.0,VfB Stuttgart,Karlsruher SC,3,1,0.0,1.0,0.0,105.0,16.0,2008-09-21,17:00:00
2008-2009,Sinsheim,5.0,TSG 1899 Hoffenheim,Borussia Dortmund,4,1,0.0,1.0,0.0,7.0,175.0,2008-09-21,17:00:00
2008-2009,Köln,6.0,1. FC Köln,FC Schalke 04,1,0,0.0,1.0,0.0,9.0,65.0,2008-09-26,20:30:00
2008-2009,Bremen,6.0,Werder Bremen,TSG 1899 Hoffenheim,5,4,0.0,1.0,0.0,175.0,134.0,2008-09-27,15:30:00
2008-2009,Hamburg,6.0,Hamburger SV,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,87.0,100.0,2008-09-27,15:30:00
2008-2009,Hannover,6.0,Hannover 96,FC Bayern München,1,0,0.0,1.0,0.0,40.0,55.0,2008-09-27,15:30:00
2008-2009,Berlin,6.0,Hertha BSC,FC Energie Cottbus,0,1,0.0,0.0,1.0,93.0,54.0,2008-09-27,15:30:00
2008-2009,Bochum,6.0,VfL Bochum,Bayer Leverkusen,2,3,0.0,0.0,1.0,6.0,129.0,2008-09-27,15:30:00
2008-2009,Dortmund,6.0,Borussia Dortmund,VfB Stuttgart,3,0,0.0,1.0,0.0,16.0,7.0,2008-09-27,15:30:00
2008-2009,Frankfurt,6.0,Eintracht Frankfurt,Arminia Bielefeld,1,1,1.0,0.0,0.0,83.0,91.0,2008-09-28,17:00:00
2008-2009,Karlsruhe,6.0,Karlsruher SC,VfL Wolfsburg,2,1,0.0,1.0,0.0,131.0,105.0,2008-09-28,17:00:00
2008-2009,Bielefeld,7.0,Arminia Bielefeld,Karlsruher SC,1,2,0.0,0.0,1.0,105.0,83.0,2008-10-03,20:30:00
2008-2009,München,7.0,FC Bayern München,VfL Bochum,3,3,1.0,0.0,0.0,129.0,40.0,2008-10-04,15:30:00
2008-2009,Stuttgart,7.0,VfB Stuttgart,Werder Bremen,4,1,0.0,1.0,0.0,134.0,16.0,2008-10-04,15:30:00
2008-2009,Leverkusen,7.0,Bayer Leverkusen,Hertha BSC,0,1,0.0,0.0,1.0,54.0,6.0,2008-10-04,15:30:00
2008-2009,Gladbach,7.0,Borussia Mönchengladbach,1. FC Köln,1,2,0.0,0.0,1.0,65.0,87.0,2008-10-04,15:30:00
2008-2009,Sinsheim,7.0,TSG 1899 Hoffenheim,Eintracht Frankfurt,2,1,0.0,1.0,0.0,91.0,175.0,2008-10-04,15:30:00
2008-2009,Gelsenkirchen,7.0,FC Schalke 04,VfL Wolfsburg,2,2,1.0,0.0,0.0,131.0,9.0,2008-10-05,17:00:00
2008-2009,Dortmund,7.0,Borussia Dortmund,Hannover 96,1,1,1.0,0.0,0.0,55.0,7.0,2008-10-05,17:00:00
2008-2009,Cottbus,7.0,FC Energie Cottbus,Hamburger SV,1,2,0.0,0.0,1.0,100.0,93.0,2008-10-05,17:00:00
2008-2009,Bochum,8.0,VfL Bochum,Borussia Mönchengladbach,2,2,1.0,0.0,0.0,87.0,129.0,2008-10-17,20:30:00
2008-2009,Bremen,8.0,Werder Bremen,Borussia Dortmund,3,3,1.0,0.0,0.0,7.0,134.0,2008-10-18,15:30:00
2008-2009,Wolfsburg,8.0,VfL Wolfsburg,Arminia Bielefeld,4,1,0.0,1.0,0.0,83.0,131.0,2008-10-18,15:30:00
2008-2009,Hannover,8.0,Hannover 96,TSG 1899 Hoffenheim,2,5,0.0,0.0,1.0,175.0,55.0,2008-10-18,15:30:00
2008-2009,Frankfurt,8.0,Eintracht Frankfurt,Bayer Leverkusen,0,2,0.0,0.0,1.0,6.0,91.0,2008-10-18,15:30:00
2008-2009,Berlin,8.0,Hertha BSC,VfB Stuttgart,2,1,0.0,1.0,0.0,16.0,54.0,2008-10-18,15:30:00
2008-2009,Karlsruhe,8.0,Karlsruher SC,FC Bayern München,0,1,0.0,0.0,1.0,40.0,105.0,2008-10-18,15:30:00
2008-2009,Köln,8.0,1. FC Köln,FC Energie Cottbus,1,0,0.0,1.0,0.0,93.0,65.0,2008-10-18,15:30:00
2008-2009,Hamburg,8.0,Hamburger SV,FC Schalke 04,1,1,1.0,0.0,0.0,9.0,100.0,2008-10-19,17:00:00
2008-2009,Frankfurt,4.0,Eintracht Frankfurt,Karlsruher SC,2,1,0.0,1.0,0.0,105.0,91.0,2008-10-22,18:30:00
2008-2009,Leverkusen,9.0,Bayer Leverkusen,1. FC Köln,2,0,0.0,1.0,0.0,65.0,6.0,2008-10-24,20:30:00
2008-2009,München,9.0,FC Bayern München,VfL Wolfsburg,4,2,0.0,1.0,0.0,131.0,40.0,2008-10-25,15:30:00
2008-2009,Gelsenkirchen,9.0,FC Schalke 04,Arminia Bielefeld,0,0,1.0,0.0,0.0,83.0,9.0,2008-10-25,15:30:00
2008-2009,Hannover,9.0,Hannover 96,Werder Bremen,1,1,1.0,0.0,0.0,134.0,55.0,2008-10-25,15:30:00
2008-2009,Cottbus,9.0,FC Energie Cottbus,Eintracht Frankfurt,2,3,0.0,0.0,1.0,91.0,93.0,2008-10-25,15:30:00
2008-2009,Gladbach,9.0,Borussia Mönchengladbach,Karlsruher SC,1,0,0.0,1.0,0.0,105.0,87.0,2008-10-25,15:30:00
2008-2009,Stuttgart,9.0,VfB Stuttgart,VfL Bochum,2,0,0.0,1.0,0.0,129.0,16.0,2008-10-26,17:00:00
2008-2009,Dortmund,9.0,Borussia Dortmund,Hertha BSC,1,1,1.0,0.0,0.0,54.0,7.0,2008-10-26,17:00:00
2008-2009,Sinsheim,9.0,TSG 1899 Hoffenheim,Hamburger SV,3,0,0.0,1.0,0.0,100.0,175.0,2008-10-26,17:00:00
2008-2009,Bremen,10.0,Werder Bremen,Bayer Leverkusen,0,2,0.0,0.0,1.0,6.0,134.0,2008-10-28,20:00:00
2008-2009,Wolfsburg,10.0,VfL Wolfsburg,Borussia Mönchengladbach,3,0,0.0,1.0,0.0,87.0,131.0,2008-10-28,20:00:00
2008-2009,Karlsruhe,10.0,Karlsruher SC,FC Schalke 04,0,3,0.0,0.0,1.0,9.0,105.0,2008-10-28,20:00:00
2008-2009,Bielefeld,10.0,Arminia Bielefeld,FC Energie Cottbus,1,1,1.0,0.0,0.0,93.0,83.0,2008-10-28,20:00:00
2008-2009,Hamburg,10.0,Hamburger SV,VfB Stuttgart,2,0,0.0,1.0,0.0,16.0,100.0,2008-10-29,20:00:00
2008-2009,Frankfurt,10.0,Eintracht Frankfurt,FC Bayern München,1,2,0.0,0.0,1.0,40.0,91.0,2008-10-29,20:00:00
2008-2009,Berlin,10.0,Hertha BSC,Hannover 96,3,0,0.0,1.0,0.0,55.0,54.0,2008-10-29,20:00:00
2008-2009,Bochum,10.0,VfL Bochum,TSG 1899 Hoffenheim,1,3,0.0,0.0,1.0,175.0,129.0,2008-10-29,20:00:00
2008-2009,Köln,10.0,1. FC Köln,Borussia Dortmund,0,1,0.0,0.0,1.0,7.0,65.0,2008-10-29,20:00:00
2008-2009,Leverkusen,11.0,Bayer Leverkusen,VfL Wolfsburg,2,0,0.0,1.0,0.0,131.0,6.0,2008-10-31,20:30:00
2008-2009,München,11.0,FC Bayern München,Arminia Bielefeld,3,1,0.0,1.0,0.0,83.0,40.0,2008-11-01,15:30:00
2008-2009,Bremen,11.0,Werder Bremen,Hertha BSC,5,1,0.0,1.0,0.0,54.0,134.0,2008-11-01,15:30:00
2008-2009,Stuttgart,11.0,VfB Stuttgart,1. FC Köln,1,3,0.0,0.0,1.0,65.0,16.0,2008-11-01,15:30:00
2008-2009,Hannover,11.0,Hannover 96,Hamburger SV,3,0,0.0,1.0,0.0,100.0,55.0,2008-11-01,15:30:00
2008-2009,Cottbus,11.0,FC Energie Cottbus,FC Schalke 04,0,2,0.0,0.0,1.0,9.0,93.0,2008-11-01,15:30:00
2008-2009,Sinsheim,11.0,TSG 1899 Hoffenheim,Karlsruher SC,4,1,0.0,1.0,0.0,105.0,175.0,2008-11-01,15:30:00
2008-2009,Dortmund,11.0,Borussia Dortmund,VfL Bochum,1,1,1.0,0.0,0.0,129.0,7.0,2008-11-02,17:00:00
2008-2009,Gladbach,11.0,Borussia Mönchengladbach,Eintracht Frankfurt,1,2,0.0,0.0,1.0,91.0,87.0,2008-11-02,17:00:00
2008-2009,Köln,12.0,1. FC Köln,Hannover 96,2,1,0.0,1.0,0.0,55.0,65.0,2008-11-07,20:30:00
2008-2009,Hamburg,12.0,Hamburger SV,Borussia Dortmund,2,1,0.0,1.0,0.0,7.0,100.0,2008-11-08,15:30:00
2008-2009,Karlsruhe,12.0,Karlsruher SC,Bayer Leverkusen,3,3,1.0,0.0,0.0,6.0,105.0,2008-11-08,15:30:00
2008-2009,Bochum,12.0,VfL Bochum,Werder Bremen,0,0,1.0,0.0,0.0,134.0,129.0,2008-11-08,15:30:00
2008-2009,Bielefeld,12.0,Arminia Bielefeld,Borussia Mönchengladbach,0,2,0.0,0.0,1.0,87.0,83.0,2008-11-08,15:30:00
2008-2009,Wolfsburg,12.0,VfL Wolfsburg,FC Energie Cottbus,3,0,0.0,1.0,0.0,93.0,131.0,2008-11-08,15:30:00
2008-2009,Gelsenkirchen,12.0,FC Schalke 04,FC Bayern München,1,2,0.0,0.0,1.0,40.0,9.0,2008-11-09,17:00:00
2008-2009,Frankfurt,12.0,Eintracht Frankfurt,VfB Stuttgart,2,2,1.0,0.0,0.0,16.0,91.0,2008-11-09,17:00:00
2008-2009,Berlin,12.0,Hertha BSC,TSG 1899 Hoffenheim,1,0,0.0,1.0,0.0,175.0,54.0,2008-11-09,17:00:00
2008-2009,Hannover,13.0,Hannover 96,VfL Bochum,1,1,1.0,0.0,0.0,129.0,55.0,2008-11-14,20:30:00
2008-2009,Stuttgart,13.0,VfB Stuttgart,Arminia Bielefeld,0,0,1.0,0.0,0.0,83.0,16.0,2008-11-15,15:30:00
2008-2009,Leverkusen,13.0,Bayer Leverkusen,FC Schalke 04,2,1,0.0,1.0,0.0,9.0,6.0,2008-11-15,15:30:00
2008-2009,Berlin,13.0,Hertha BSC,Hamburger SV,2,1,0.0,1.0,0.0,100.0,54.0,2008-11-15,15:30:00
2008-2009,Dortmund,13.0,Borussia Dortmund,Eintracht Frankfurt,4,0,0.0,1.0,0.0,91.0,7.0,2008-11-15,15:30:00
2008-2009,Cottbus,13.0,FC Energie Cottbus,Karlsruher SC,1,0,0.0,1.0,0.0,105.0,93.0,2008-11-15,15:30:00
2008-2009,Gladbach,13.0,Borussia Mönchengladbach,FC Bayern München,2,2,1.0,0.0,0.0,40.0,87.0,2008-11-15,15:30:00
2008-2009,Sinsheim,13.0,TSG 1899 Hoffenheim,VfL Wolfsburg,3,2,0.0,1.0,0.0,131.0,175.0,2008-11-15,15:30:00
2008-2009,Bremen,13.0,Werder Bremen,1. FC Köln,3,1,0.0,1.0,0.0,65.0,134.0,2008-11-16,17:00:00
2008-2009,Karlsruhe,14.0,Karlsruher SC,Borussia Dortmund,0,1,0.0,0.0,1.0,7.0,105.0,2008-11-21,20:30:00
2008-2009,München,14.0,FC Bayern München,FC Energie Cottbus,4,1,0.0,1.0,0.0,93.0,40.0,2008-11-22,15:30:00
2008-2009,Gelsenkirchen,14.0,FC Schalke 04,Borussia Mönchengladbach,3,1,0.0,1.0,0.0,87.0,9.0,2008-11-22,15:30:00
2008-2009,Wolfsburg,14.0,VfL Wolfsburg,VfB Stuttgart,4,1,0.0,1.0,0.0,16.0,131.0,2008-11-22,15:30:00
2008-2009,Frankfurt,14.0,Eintracht Frankfurt,Hannover 96,4,0,0.0,1.0,0.0,55.0,91.0,2008-11-22,15:30:00
2008-2009,Bochum,14.0,VfL Bochum,Hertha BSC,2,3,0.0,0.0,1.0,54.0,129.0,2008-11-22,15:30:00
2008-2009,Bielefeld,14.0,Arminia Bielefeld,Bayer Leverkusen,2,1,0.0,1.0,0.0,6.0,83.0,2008-11-22,15:30:00
2008-2009,Köln,14.0,1. FC Köln,TSG 1899 Hoffenheim,1,3,0.0,0.0,1.0,175.0,65.0,2008-11-22,15:30:00
2008-2009,Hamburg,14.0,Hamburger SV,Werder Bremen,2,1,0.0,1.0,0.0,134.0,100.0,2008-11-23,17:00:00
2008-2009,Berlin,15.0,Hertha BSC,1. FC Köln,2,1,0.0,1.0,0.0,65.0,54.0,2008-11-28,20:30:00
2008-2009,Bremen,15.0,Werder Bremen,Eintracht Frankfurt,5,0,0.0,1.0,0.0,91.0,134.0,2008-11-29,15:30:00
2008-2009,Leverkusen,15.0,Bayer Leverkusen,FC Bayern München,0,2,0.0,0.0,1.0,40.0,6.0,2008-11-29,15:30:00
2008-2009,Hannover,15.0,Hannover 96,Karlsruher SC,3,2,0.0,1.0,0.0,105.0,55.0,2008-11-29,15:30:00
2008-2009,Gladbach,15.0,Borussia Mönchengladbach,FC Energie Cottbus,1,3,0.0,0.0,1.0,93.0,87.0,2008-11-29,15:30:00
2008-2009,Sinsheim,15.0,TSG 1899 Hoffenheim,Arminia Bielefeld,3,0,0.0,1.0,0.0,83.0,175.0,2008-11-29,15:30:00
